time,"P(BJS|XBQ)","V(BJS|XBQ)","I(BJS|XBQ)","P(BJL1|XBQ)","V(BJL1|XBQ)","I(BJL1|XBQ)","P(BJL2|XBQ)","V(BJL2|XBQ)","I(BJL2|XBQ)","I(LIN|XBQ)","I(L0|XBQ)","I(L1|XBQ)","I(L2|XBQ)","I(RB|XBQ)","I(RJ1|XBQ)","I(RJ2|XBQ)","V(SL1)","I(LIN|XBQ)","V(OUT_Q)","I(R_LOAD)","V(N6|XBVM1)","I(L_SL|XBVM1)","P(B_JM1|XBVM1)","V(B_JM1|XBVM1)","P(B_JM2|XBVM1)","V(B_JM2|XBVM1)","P(B_JS1|XBVM1)","V(B_JS1|XBVM1)","P(B_JS2|XBVM1)","V(B_JS2|XBVM1)","I(I_WL1)","I(I_BL1)","I(I_SE1)"
7.475000e-11,-5.879323e-04,-5.880484e-07,-3.415156e-10,4.335445e-01,-3.717463e-09,1.511963e-05,3.769891e-01,1.193639e-08,1.987857e-05,-3.415156e-10,1.036108e-09,-1.511986e-05,1.988014e-05,3.500000e-05,-1.126504e-10,5.425631e-10,-5.981328e-07,-3.415156e-10,1.036108e-08,1.036108e-09,-6.093939e-07,-3.415156e-10,-5.911086e+00,-1.688349e-07,-3.208660e-01,1.741757e-07,-2.654940e-01,6.951872e-07,2.674350e-01,6.024026e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.476250e-11,-6.100512e-04,-5.768437e-07,-4.410155e-10,4.335443e-01,-5.507973e-09,1.511961e-05,3.769895e-01,1.189403e-08,1.987853e-05,-4.410155e-10,1.050122e-09,-1.511988e-05,1.988012e-05,3.500000e-05,-1.669083e-10,5.406379e-10,-5.887244e-07,-4.410155e-10,1.050122e-08,1.050122e-09,-6.011860e-07,-4.410155e-10,-5.911093e+00,-1.682567e-07,-3.208580e-01,2.442204e-07,-2.654681e-01,6.683761e-07,2.674577e-01,5.938401e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.477500e-11,-6.317381e-04,-5.652961e-07,-5.405467e-10,4.335441e-01,-7.301722e-09,1.511959e-05,3.769900e-01,1.183150e-08,1.987849e-05,-5.405467e-10,1.062400e-09,-1.511991e-05,1.988009e-05,3.500000e-05,-2.212643e-10,5.377953e-10,-5.789688e-07,-5.405467e-10,1.062400e-08,1.062400e-09,-5.926228e-07,-5.405467e-10,-5.911099e+00,-1.675656e-07,-3.208474e-01,3.140101e-07,-2.654433e-01,6.411031e-07,2.674801e-01,5.849299e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.478750e-11,-6.529802e-04,-5.534139e-07,-6.399911e-10,4.335438e-01,-9.096189e-09,1.511958e-05,3.769904e-01,1.174881e-08,1.987845e-05,-6.399911e-10,1.072915e-09,-1.511994e-05,1.988006e-05,3.500000e-05,-2.756421e-10,5.340367e-10,-5.688718e-07,-6.399911e-10,1.072915e-08,1.072915e-09,-5.837085e-07,-6.399911e-10,-5.911105e+00,-1.667623e-07,-3.208342e-01,3.834981e-07,-2.654194e-01,6.133887e-07,2.675022e-01,5.756763e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.480000e-11,-6.737648e-04,-5.412055e-07,-7.392306e-10,4.335434e-01,-1.088885e-08,1.511957e-05,3.769909e-01,1.164602e-08,1.987841e-05,-7.392305e-10,1.081645e-09,-1.511998e-05,1.988002e-05,3.500000e-05,-3.299652e-10,5.293647e-10,-5.584391e-07,-7.392305e-10,1.081645e-08,1.081645e-09,-5.744477e-07,-7.392305e-10,-5.911112e+00,-1.658479e-07,-3.208183e-01,4.526380e-07,-2.653967e-01,5.852534e-07,2.675238e-01,5.660834e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.481250e-11,-6.940797e-04,-5.286793e-07,-8.381470e-10,4.335430e-01,-1.267719e-08,1.511956e-05,3.769913e-01,1.152324e-08,1.987837e-05,-8.381470e-10,1.088571e-09,-1.512001e-05,1.987999e-05,3.500000e-05,-3.841573e-10,5.237836e-10,-5.476768e-07,-8.381470e-10,1.088571e-08,1.088571e-09,-5.648449e-07,-8.381470e-10,-5.911118e+00,-1.648231e-07,-3.207998e-01,5.213834e-07,-2.653750e-01,5.567185e-07,2.675452e-01,5.561559e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.482500e-11,-7.139131e-04,-5.158441e-07,-9.366224e-10,4.335424e-01,-1.445868e-08,1.511956e-05,3.769917e-01,1.138057e-08,1.987833e-05,-9.366224e-10,1.093675e-09,-1.512005e-05,1.987995e-05,3.500000e-05,-4.381419e-10,5.172986e-10,-5.365911e-07,-9.366224e-10,1.093675e-08,1.093675e-09,-5.549049e-07,-9.366224e-10,-5.911124e+00,-1.636891e-07,-3.207787e-01,5.896886e-07,-2.653544e-01,5.278052e-07,2.675661e-01,5.458985e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.483750e-11,-7.332534e-04,-5.027087e-07,-1.034539e-09,4.335419e-01,-1.623082e-08,1.511955e-05,3.769922e-01,1.121816e-08,1.987830e-05,-1.034539e-09,1.096943e-09,-1.512010e-05,1.987990e-05,3.500000e-05,-4.918431e-10,5.099165e-10,-5.251883e-07,-1.034539e-09,1.096943e-08,1.096943e-09,-5.446327e-07,-1.034539e-09,-5.911130e+00,-1.624468e-07,-3.207551e-01,6.575079e-07,-2.653349e-01,4.985352e-07,2.675866e-01,5.353160e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.485000e-11,-7.520893e-04,-4.892822e-07,-1.131780e-09,4.335412e-01,-1.799111e-08,1.511956e-05,3.769926e-01,1.103620e-08,1.987826e-05,-1.131780e-09,1.098363e-09,-1.512014e-05,1.987986e-05,3.500000e-05,-5.451851e-10,5.016455e-10,-5.134751e-07,-1.131780e-09,1.098363e-08,1.098363e-09,-5.340335e-07,-1.131780e-09,-5.911136e+00,-1.610975e-07,-3.207288e-01,7.247963e-07,-2.653165e-01,4.689303e-07,2.676067e-01,5.244135e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.486250e-11,-7.704101e-04,-4.755736e-07,-1.228229e-09,4.335405e-01,-1.973705e-08,1.511956e-05,3.769930e-01,1.083489e-08,1.987822e-05,-1.228229e-09,1.097928e-09,-1.512019e-05,1.987981e-05,3.500000e-05,-5.980926e-10,4.924949e-10,-5.014581e-07,-1.228229e-09,1.097928e-08,1.097928e-09,-5.231126e-07,-1.228229e-09,-5.911143e+00,-1.596424e-07,-3.207000e-01,7.915091e-07,-2.652993e-01,4.390127e-07,2.676264e-01,5.131963e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.487500e-11,-7.882050e-04,-4.615925e-07,-1.323769e-09,4.335397e-01,-2.146619e-08,1.511957e-05,3.769934e-01,1.061446e-08,1.987818e-05,-1.323769e-09,1.095629e-09,-1.512024e-05,1.987976e-05,3.500000e-05,-6.504908e-10,4.824756e-10,-4.891442e-07,-1.323769e-09,1.095629e-08,1.095629e-09,-5.118756e-07,-1.323769e-09,-5.911149e+00,-1.580828e-07,-3.206687e-01,8.576018e-07,-2.652832e-01,4.088048e-07,2.676457e-01,5.016699e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.488750e-11,-8.054640e-04,-4.473480e-07,-1.418287e-09,4.335389e-01,-2.317608e-08,1.511958e-05,3.769938e-01,1.037519e-08,1.987814e-05,-1.418287e-09,1.091465e-09,-1.512029e-05,1.987971e-05,3.500000e-05,-7.023056e-10,4.715996e-10,-4.765405e-07,-1.418287e-09,1.091465e-08,1.091465e-09,-5.003284e-07,-1.418287e-09,-5.911155e+00,-1.564199e-07,-3.206349e-01,9.230308e-07,-2.652683e-01,3.783290e-07,2.676645e-01,4.898398e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.490000e-11,-8.221772e-04,-4.328498e-07,-1.511668e-09,4.335380e-01,-2.486430e-08,1.511959e-05,3.769942e-01,1.011736e-08,1.987811e-05,-1.511668e-09,1.085435e-09,-1.512035e-05,1.987965e-05,3.500000e-05,-7.534636e-10,4.598801e-10,-4.636541e-07,-1.511668e-09,1.085435e-08,1.085435e-09,-4.884766e-07,-1.511668e-09,-5.911160e+00,-1.546553e-07,-3.205986e-01,9.877527e-07,-2.652545e-01,3.476081e-07,2.676829e-01,4.777119e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.491250e-11,-8.383353e-04,-4.181077e-07,-1.603799e-09,4.335370e-01,-2.652845e-08,1.511960e-05,3.769946e-01,9.841298e-09,1.987807e-05,-1.603799e-09,1.077541e-09,-1.512040e-05,1.987960e-05,3.500000e-05,-8.038923e-10,4.473317e-10,-4.504926e-07,-1.603799e-09,1.077541e-08,1.077541e-09,-4.763266e-07,-1.603799e-09,-5.911166e+00,-1.527904e-07,-3.205599e-01,1.051725e-06,-2.652419e-01,3.166651e-07,2.677008e-01,4.652922e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.492500e-11,-8.539290e-04,-4.031313e-07,-1.694570e-09,4.335359e-01,-2.816617e-08,1.511962e-05,3.769950e-01,9.547347e-09,1.987803e-05,-1.694570e-09,1.067789e-09,-1.512046e-05,1.987954e-05,3.500000e-05,-8.535202e-10,4.339703e-10,-4.370632e-07,-1.694570e-09,1.067789e-08,1.067789e-09,-4.638846e-07,-1.694570e-09,-5.911172e+00,-1.508268e-07,-3.205188e-01,1.114905e-06,-2.652304e-01,2.855230e-07,2.677182e-01,4.525868e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.493750e-11,-8.689498e-04,-3.879306e-07,-1.783870e-09,4.335348e-01,-2.977513e-08,1.511964e-05,3.769953e-01,9.235884e-09,1.987800e-05,-1.783870e-09,1.056186e-09,-1.512052e-05,1.987948e-05,3.500000e-05,-9.022767e-10,4.198129e-10,-4.233739e-07,-1.783870e-09,1.056186e-08,1.056186e-09,-4.511570e-07,-1.783870e-09,-5.911178e+00,-1.487660e-07,-3.204752e-01,1.177251e-06,-2.652202e-01,2.542051e-07,2.677352e-01,4.396021e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.495000e-11,-8.833892e-04,-3.725156e-07,-1.871592e-09,4.335337e-01,-3.135305e-08,1.511967e-05,3.769957e-01,8.907309e-09,1.987796e-05,-1.871592e-09,1.042743e-09,-1.512059e-05,1.987941e-05,3.500000e-05,-9.500924e-10,4.048777e-10,-4.094323e-07,-1.871592e-09,1.042743e-08,1.042743e-09,-4.381505e-07,-1.871592e-09,-5.911183e+00,-1.466097e-07,-3.204294e-01,1.238723e-06,-2.652111e-01,2.227345e-07,2.677516e-01,4.263445e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.496250e-11,-8.972394e-04,-3.568963e-07,-1.957629e-09,4.335325e-01,-3.289767e-08,1.511969e-05,3.769960e-01,8.562047e-09,1.987793e-05,-1.957629e-09,1.027474e-09,-1.512065e-05,1.987935e-05,3.500000e-05,-9.968991e-10,3.891840e-10,-3.952464e-07,-1.957629e-09,1.027474e-08,1.027474e-09,-4.248720e-07,-1.957629e-09,-5.911189e+00,-1.443597e-07,-3.203812e-01,1.299280e-06,-2.652033e-01,1.911348e-07,2.677676e-01,4.128209e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.497500e-11,-9.104927e-04,-3.410831e-07,-2.041876e-09,4.335312e-01,-3.440679e-08,1.511972e-05,3.769963e-01,8.200551e-09,1.987790e-05,-2.041876e-09,1.010396e-09,-1.512072e-05,1.987928e-05,3.500000e-05,-1.042630e-09,3.727523e-10,-3.808244e-07,-2.041876e-09,1.010396e-08,1.010396e-09,-4.113283e-07,-2.041876e-09,-5.911194e+00,-1.420177e-07,-3.203307e-01,1.358882e-06,-2.651966e-01,1.594294e-07,2.677830e-01,3.990381e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.498750e-11,-9.231420e-04,-3.250861e-07,-2.124232e-09,4.335299e-01,-3.587825e-08,1.511975e-05,3.769966e-01,7.823294e-09,1.987786e-05,-2.124232e-09,9.915257e-10,-1.512079e-05,1.987921e-05,3.500000e-05,-1.087220e-09,3.556043e-10,-3.661745e-07,-2.124232e-09,9.915257e-09,9.915257e-10,-3.975268e-07,-2.124232e-09,-5.911200e+00,-1.395856e-07,-3.202780e-01,1.417491e-06,-2.651912e-01,1.276419e-07,2.677979e-01,3.850030e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.500000e-11,-9.351806e-04,-3.089156e-07,-2.204595e-09,4.335285e-01,-3.730993e-08,1.511979e-05,3.769969e-01,7.430777e-09,1.987783e-05,-2.204595e-09,9.708865e-10,-1.512086e-05,1.987914e-05,3.500000e-05,-1.130604e-09,3.377626e-10,-3.513051e-07,-2.204595e-09,9.708865e-09,9.708865e-10,-3.834746e-07,-2.204595e-09,-5.911205e+00,-1.370652e-07,-3.202231e-01,1.475067e-06,-2.651869e-01,9.579575e-08,2.678122e-01,3.707231e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.501250e-11,-9.466019e-04,-2.925823e-07,-2.282868e-09,4.335270e-01,-3.869979e-08,1.511982e-05,3.769972e-01,7.023520e-09,1.987780e-05,-2.282868e-09,9.485022e-10,-1.512093e-05,1.987907e-05,3.500000e-05,-1.172721e-09,3.192509e-10,-3.362246e-07,-2.282868e-09,9.485022e-09,9.485022e-10,-3.691794e-07,-2.282868e-09,-5.911210e+00,-1.344585e-07,-3.201660e-01,1.531574e-06,-2.651839e-01,6.391467e-08,2.678260e-01,3.562055e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.502500e-11,-9.574001e-04,-2.760964e-07,-2.358955e-09,4.335255e-01,-4.004582e-08,1.511986e-05,3.769974e-01,6.602067e-09,1.987777e-05,-2.358955e-09,9.243998e-10,-1.512101e-05,1.987899e-05,3.500000e-05,-1.213510e-09,3.000939e-10,-3.209418e-07,-2.358955e-09,9.243998e-09,9.243998e-10,-3.546489e-07,-2.358955e-09,-5.911215e+00,-1.317674e-07,-3.201068e-01,1.586975e-06,-2.651821e-01,3.202221e-08,2.678393e-01,3.414580e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.503750e-11,-9.675695e-04,-2.594686e-07,-2.432763e-09,4.335240e-01,-4.134608e-08,1.511990e-05,3.769977e-01,6.166983e-09,1.987774e-05,-2.432763e-09,8.986086e-10,-1.512108e-05,1.987892e-05,3.500000e-05,-1.252912e-09,2.803174e-10,-3.054654e-07,-2.432763e-09,8.986086e-09,8.986086e-10,-3.398907e-07,-2.432763e-09,-5.911220e+00,-1.289941e-07,-3.200455e-01,1.641234e-06,-2.651815e-01,1.419624e-10,2.678519e-01,3.264881e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.505000e-11,-9.771050e-04,-2.427094e-07,-2.504201e-09,4.335224e-01,-4.259869e-08,1.511994e-05,3.769979e-01,5.718854e-09,1.987771e-05,-2.504201e-09,8.711608e-10,-1.512116e-05,1.987884e-05,3.500000e-05,-1.290869e-09,2.599479e-10,-2.898043e-07,-2.504201e-09,8.711608e-09,8.711608e-10,-3.249130e-07,-2.504201e-09,-5.911225e+00,-1.261406e-07,-3.199821e-01,1.694315e-06,-2.651821e-01,-3.170254e-08,2.678641e-01,3.113038e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.506250e-11,-9.860018e-04,-2.258295e-07,-2.573182e-09,4.335207e-01,-4.380181e-08,1.511999e-05,3.769981e-01,5.258285e-09,1.987768e-05,-2.573182e-09,8.420907e-10,-1.512124e-05,1.987876e-05,3.500000e-05,-1.327328e-09,2.390130e-10,-2.739675e-07,-2.573182e-09,8.420907e-09,8.420907e-10,-3.097239e-07,-2.573182e-09,-5.911230e+00,-1.232091e-07,-3.199168e-01,1.746184e-06,-2.651839e-01,-6.348783e-08,2.678756e-01,2.959132e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.507500e-11,-9.942554e-04,-2.088396e-07,-2.639621e-09,4.335191e-01,-4.495371e-08,1.512004e-05,3.769983e-01,4.785900e-09,1.987766e-05,-2.639621e-09,8.114354e-10,-1.512131e-05,1.987869e-05,3.500000e-05,-1.362234e-09,2.175409e-10,-2.579641e-07,-2.639621e-09,8.114354e-09,8.114354e-10,-2.943316e-07,-2.639621e-09,-5.911234e+00,-1.202016e-07,-3.198495e-01,1.796809e-06,-2.651869e-01,-9.519047e-08,2.678865e-01,2.803244e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.508750e-11,-1.001862e-03,-1.917503e-07,-2.703436e-09,4.335173e-01,-4.605269e-08,1.512009e-05,3.769985e-01,4.302341e-09,1.987763e-05,-2.703436e-09,7.792341e-10,-1.512139e-05,1.987861e-05,3.500000e-05,-1.395536e-09,1.955610e-10,-2.418032e-07,-2.703436e-09,7.792341e-09,7.792341e-10,-2.787447e-07,-2.703436e-09,-5.911239e+00,-1.171205e-07,-3.197804e-01,1.846155e-06,-2.651911e-01,-1.267872e-07,2.678969e-01,2.645457e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.510000e-11,-1.008818e-03,-1.745725e-07,-2.764549e-09,4.335156e-01,-4.709714e-08,1.512014e-05,3.769986e-01,3.808267e-09,1.987761e-05,-2.764549e-09,7.455284e-10,-1.512148e-05,1.987852e-05,3.500000e-05,-1.427186e-09,1.731031e-10,-2.254944e-07,-2.764549e-09,7.455284e-09,7.455284e-10,-2.629717e-07,-2.764549e-09,-5.911243e+00,-1.139680e-07,-3.197093e-01,1.894193e-06,-2.651965e-01,-1.582547e-07,2.679066e-01,2.485857e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.511250e-11,-1.015120e-03,-1.573169e-07,-2.822883e-09,4.335138e-01,-4.808550e-08,1.512019e-05,3.769988e-01,3.304353e-09,1.987758e-05,-2.822883e-09,7.103623e-10,-1.512156e-05,1.987844e-05,3.500000e-05,-1.457136e-09,1.501979e-10,-2.090468e-07,-2.822883e-09,7.103623e-09,7.103623e-10,-2.470214e-07,-2.822883e-09,-5.911247e+00,-1.107464e-07,-3.196365e-01,1.940890e-06,-2.652031e-01,-1.895701e-07,2.679157e-01,2.324531e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.512500e-11,-1.020765e-03,-1.399942e-07,-2.878366e-09,4.335119e-01,-4.901632e-08,1.512025e-05,3.769989e-01,2.791288e-09,1.987756e-05,-2.878366e-09,6.737818e-10,-1.512164e-05,1.987836e-05,3.500000e-05,-1.485343e-09,1.268767e-10,-1.924702e-07,-2.878366e-09,6.737818e-09,6.737818e-10,-2.309027e-07,-2.878366e-09,-5.911252e+00,-1.074580e-07,-3.195619e-01,1.986217e-06,-2.652109e-01,-2.207103e-07,2.679243e-01,2.161566e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.513750e-11,-1.025752e-03,-1.226152e-07,-2.930929e-09,4.335100e-01,-4.988820e-08,1.512030e-05,3.769990e-01,2.269778e-09,1.987754e-05,-2.930929e-09,6.358351e-10,-1.512172e-05,1.987828e-05,3.500000e-05,-1.511764e-09,1.031717e-10,-1.757740e-07,-2.930929e-09,6.358351e-09,6.358351e-10,-2.146246e-07,-2.930929e-09,-5.911256e+00,-1.041053e-07,-3.194857e-01,2.030145e-06,-2.652199e-01,-2.516526e-07,2.679322e-01,1.997052e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.515000e-11,-1.030078e-03,-1.051908e-07,-2.980506e-09,4.335081e-01,-5.069983e-08,1.512036e-05,3.769991e-01,1.740540e-09,1.987752e-05,-2.980506e-09,5.965726e-10,-1.512181e-05,1.987819e-05,3.500000e-05,-1.536358e-09,7.911544e-11,-1.589680e-07,-2.980506e-09,5.965726e-09,5.965726e-10,-1.981962e-07,-2.980506e-09,-5.911259e+00,-1.006906e-07,-3.194078e-01,2.072647e-06,-2.652300e-01,-2.823745e-07,2.679394e-01,1.831079e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.516250e-11,-1.033741e-03,-8.773163e-08,-3.027036e-09,4.335062e-01,-5.144996e-08,1.512042e-05,3.769991e-01,1.204302e-09,1.987750e-05,-3.027036e-09,5.560464e-10,-1.512189e-05,1.987811e-05,3.500000e-05,-1.559090e-09,5.474102e-11,-1.420620e-07,-3.027036e-09,5.560464e-09,5.560464e-10,-1.816269e-07,-3.027036e-09,-5.911263e+00,-9.721636e-08,-3.193283e-01,2.113695e-06,-2.652413e-01,-3.128535e-07,2.679461e-01,1.663740e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.517500e-11,-1.036741e-03,-7.024855e-08,-3.070460e-09,4.335042e-01,-5.213744e-08,1.512048e-05,3.769991e-01,6.618070e-10,1.987748e-05,-3.070460e-09,5.143108e-10,-1.512197e-05,1.987803e-05,3.500000e-05,-1.579922e-09,3.008214e-11,-1.250657e-07,-3.070460e-09,5.143108e-09,5.143108e-10,-1.649259e-07,-3.070460e-09,-5.911267e+00,-9.368509e-08,-3.192473e-01,2.153263e-06,-2.652538e-01,-3.430676e-07,2.679521e-01,1.495129e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.518750e-11,-1.039077e-03,-5.275230e-08,-3.110723e-09,4.335022e-01,-5.276120e-08,1.512055e-05,3.769992e-01,1.138042e-10,1.987746e-05,-3.110723e-09,4.714217e-10,-1.512206e-05,1.987794e-05,3.500000e-05,-1.598824e-09,5.172916e-12,-1.079892e-07,-3.110723e-09,4.714217e-09,4.714217e-10,-1.481030e-07,-3.110723e-09,-5.911270e+00,-9.009926e-08,-3.191648e-01,2.191327e-06,-2.652674e-01,-3.729949e-07,2.679574e-01,1.325338e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.520000e-11,-1.040748e-03,-3.525360e-08,-3.147773e-09,4.335002e-01,-5.332026e-08,1.512061e-05,3.769992e-01,-4.389463e-10,1.987745e-05,-3.147773e-09,4.274371e-10,-1.512214e-05,1.987786e-05,3.500000e-05,-1.615765e-09,-1.995211e-11,-9.084232e-08,-3.147773e-09,4.274371e-09,4.274371e-10,-1.311676e-07,-3.147773e-09,-5.911274e+00,-8.646142e-08,-3.190809e-01,2.227863e-06,-2.652821e-01,-4.026136e-07,2.679621e-01,1.154466e-07,0.000000e+00,0.000000e+00,0.000000e+00
7.521250e-11,-1.041755e-03,-1.776316e-08,-3.181565e-09,4.334982e-01,-5.381371e-08,1.512068e-05,3.769991e-01,-9.956767e-10,1.987743e-05,-3.181565e-09,3.824162e-10,-1.512223e-05,1.987777e-05,3.500000e-05,-1.630718e-09,-4.525803e-11,-7.363521e-08,-3.181565e-09,3.824162e-09,3.824162e-10,-1.141296e-07,-3.181565e-09,-5.911277e+00,-8.277412e-08,-3.189956e-01,2.262848e-06,-2.652979e-01,-4.319025e-07,2.679662e-01,9.826083e-08,0.000000e+00,0.000000e+00,0.000000e+00
7.522500e-11,-1.042098e-03,-2.916561e-10,-3.212053e-09,4.334961e-01,-5.424074e-08,1.512074e-05,3.769991e-01,-1.555612e-09,1.987742e-05,-3.212053e-09,3.364203e-10,-1.512231e-05,1.987769e-05,3.500000e-05,-1.643659e-09,-7.070965e-11,-5.637795e-08,-3.212053e-09,3.364203e-09,3.364203e-10,-9.699883e-08,-3.212053e-09,-5.911280e+00,-7.903994e-08,-3.189090e-01,2.296261e-06,-2.653149e-01,-4.608404e-07,2.679696e-01,8.098637e-08,0.000000e+00,0.000000e+00,0.000000e+00
7.523750e-11,-1.041778e-03,1.715029e-08,-3.239199e-09,4.334941e-01,-5.460062e-08,1.512081e-05,3.769990e-01,-2.117973e-09,1.987741e-05,-3.239199e-09,2.895118e-10,-1.512240e-05,1.987760e-05,3.500000e-05,-1.654564e-09,-9.627149e-11,-3.908069e-08,-3.239199e-09,2.895118e-09,2.895118e-10,-7.978523e-08,-3.239199e-09,-5.911283e+00,-7.526149e-08,-3.188212e-01,2.328080e-06,-2.653329e-01,-4.894065e-07,2.679723e-01,6.363314e-08,0.000000e+00,0.000000e+00,0.000000e+00
7.525000e-11,-1.040796e-03,3.455209e-08,-3.262966e-09,4.334920e-01,-5.489272e-08,1.512088e-05,3.769989e-01,-2.681973e-09,1.987740e-05,-3.262966e-09,2.417547e-10,-1.512248e-05,1.987752e-05,3.500000e-05,-1.663416e-09,-1.219079e-10,-2.175364e-08,-3.262966e-09,2.417547e-09,2.417547e-10,-6.249888e-08,-3.262966e-09,-5.911286e+00,-7.144137e-08,-3.187323e-01,2.358287e-06,-2.653520e-01,-5.175805e-07,2.679744e-01,4.621119e-08,0.000000e+00,0.000000e+00,0.000000e+00
7.526250e-11,-1.039155e-03,5.190321e-08,-3.283324e-09,4.334899e-01,-5.511648e-08,1.512095e-05,3.769988e-01,-3.246824e-09,1.987739e-05,-3.283324e-09,1.932143e-10,-1.512256e-05,1.987744e-05,3.500000e-05,-1.670196e-09,-1.475829e-10,-4.407038e-09,-3.283324e-09,1.932143e-09,1.932143e-10,-4.514992e-08,-3.283324e-09,-5.911288e+00,-6.758225e-08,-3.186422e-01,2.386863e-06,-2.653722e-01,-5.453421e-07,2.679758e-01,2.873065e-08,0.000000e+00,0.000000e+00,0.000000e+00
7.527500e-11,-1.036856e-03,6.919317e-08,-3.300244e-09,4.334878e-01,-5.527144e-08,1.512102e-05,3.769987e-01,-3.811735e-09,1.987738e-05,-3.300244e-09,1.439571e-10,-1.512265e-05,1.987735e-05,3.500000e-05,-1.674892e-09,-1.732607e-10,1.294884e-08,-3.300244e-09,1.439571e-09,1.439571e-10,-2.774859e-08,-3.300244e-09,-5.911291e+00,-6.368677e-08,-3.185510e-01,2.413790e-06,-2.653935e-01,-5.726716e-07,2.679766e-01,1.120174e-08,0.000000e+00,0.000000e+00,0.000000e+00
7.528750e-11,-1.033901e-03,8.641155e-08,-3.313703e-09,4.334857e-01,-5.535725e-08,1.512109e-05,3.769985e-01,-4.375913e-09,1.987738e-05,-3.313703e-09,9.405091e-11,-1.512273e-05,1.987727e-05,3.500000e-05,-1.677492e-09,-1.989052e-10,3.030368e-08,-3.313703e-09,9.405091e-10,9.405091e-11,-1.030521e-08,-3.313703e-09,-5.911293e+00,-5.975760e-08,-3.184589e-01,2.439054e-06,-2.654157e-01,-5.995496e-07,2.679767e-01,-6.365208e-09,0.000000e+00,0.000000e+00,0.000000e+00
7.530000e-11,-1.030295e-03,1.035480e-07,-3.323681e-09,4.334836e-01,-5.537362e-08,1.512116e-05,3.769983e-01,-4.938565e-09,1.987737e-05,-3.323681e-09,4.356435e-11,-1.512281e-05,1.987719e-05,3.500000e-05,-1.677988e-09,-2.244802e-10,4.764715e-08,-3.323681e-09,4.356435e-10,4.356435e-11,7.169827e-09,-3.323681e-09,-5.911295e+00,-5.579744e-08,-3.183658e-01,2.462637e-06,-2.654390e-01,-6.259571e-07,2.679761e-01,-2.395980e-08,0.000000e+00,0.000000e+00,0.000000e+00
7.531250e-11,-1.026039e-03,1.205923e-07,-3.330164e-09,4.334815e-01,-5.532037e-08,1.512123e-05,3.769981e-01,-5.498899e-09,1.987737e-05,-3.330164e-09,-7.432869e-12,-1.512289e-05,1.987711e-05,3.500000e-05,-1.676375e-09,-2.499500e-10,6.496890e-08,-3.330164e-09,-7.432869e-11,-7.432869e-12,2.466605e-08,-3.330164e-09,-5.911297e+00,-5.180898e-08,-3.182719e-01,2.484528e-06,-2.654632e-01,-6.518754e-07,2.679749e-01,-4.157155e-08,0.000000e+00,0.000000e+00,0.000000e+00
7.532500e-11,-1.021138e-03,1.375341e-07,-3.333139e-09,4.334794e-01,-5.519740e-08,1.512131e-05,3.769979e-01,-6.056124e-09,1.987737e-05,-3.333139e-09,-5.887023e-11,-1.512297e-05,1.987703e-05,3.500000e-05,-1.672649e-09,-2.752784e-10,8.225855e-08,-3.333139e-09,-5.887023e-10,-5.887023e-11,4.217294e-08,-3.333139e-09,-5.911299e+00,-4.779492e-08,-3.181771e-01,2.504713e-06,-2.654885e-01,-6.772864e-07,2.679730e-01,-5.918992e-08,0.000000e+00,0.000000e+00,0.000000e+00
